CellID,GridLat,GridLng,DistrictID,TimeWindow,CrimeCount,TrendDirection
1257,12.81,74.93,11,2024-02,1,stable
1258,17.22,76.79,17,2024-03,1,stable
1259,17.31,76.72,17,2024-02,1,stable
1260,13.21,77.4,4,2025-12,1,stable
1261,17.26,76.85,17,2024-12,1,stable
1262,17.26,76.85,17,2025-01,1,stable
1263,15.52,75.02,13,2025-06,1,stable
1264,14.72,74.7,28,2026-06,1,stable
1265,12.5,75.74,18,2025-03,1,stable
1266,12.6,76.85,21,2026-05,1,stable
1267,13.05,77.67,5,2024-03,1,stable
1268,13.05,77.67,5,2024-07,1,stable
1269,16.28,77.35,23,2024-12,1,stable
1270,16.92,75.65,29,2024-11,1,stable
1271,13.2,77.5,4,2024-03,1,stable
1272,16.95,75.77,29,2025-11,1,stable
1273,15.28,76.37,31,2025-04,1,stable
1274,12.92,76.05,15,2026-04,1,stable
1275,13.33,77.67,8,2026-06,1,stable
1276,17.97,77.61,6,2024-11,1,stable
1277,17.42,76.79,17,2024-12,1,stable
1278,13.5,77.73,8,2025-04,1,stable
1279,12.22,76.74,22,2024-07,1,stable
1280,13.04,78.1,19,2025-09,1,stable
1281,16.77,75.75,29,2024-04,1,stable
1282,14.44,75.83,12,2024-06,1,stable
1283,12.56,76.9,21,2024-11,1,stable
1284,11.86,76.91,7,2025-08,1,stable
1285,13.47,77.63,8,2026-02,1,stable
1286,16.71,77.24,30,2024-02,1,stable
1287,12.99,77.55,5,2025-03,1,stable
1288,17.33,76.9,17,2026-01,1,stable
1289,14.35,76.4,10,2025-08,1,stable
1290,12.97,77.55,5,2024-06,1,stable
1291,12.58,76.99,21,2024-12,1,stable
1292,14.43,75.96,12,2024-02,1,stable
1293,12.98,77.69,5,2025-11,1,stable
1294,12.98,77.69,5,2026-04,1,stable
1295,15.55,75.11,13,2024-10,1,stable
1296,15.5,75.06,13,2026-05,1,stable
1297,15.21,76.46,31,2024-05,1,stable
1298,15.21,76.46,31,2025-09,1,stable
1299,13.36,75.85,9,2026-04,1,stable
1300,16.12,77.35,23,2025-04,1,stable
1301,17.38,76.79,17,2025-01,1,stable
1302,12.2,76.75,22,2025-01,1,stable
1303,13.27,75.87,9,2025-12,1,stable
1304,14.01,75.52,25,2024-07,1,stable
1305,13.24,77.38,4,2025-06,1,stable
1306,12.88,74.8,11,2026-02,1,stable
1307,12.02,76.9,7,2026-07,1,stable
1308,15.39,75.62,14,2025-04,1,stable
1309,15.83,74.42,3,2025-05,1,stable
1310,12.96,77.63,5,2025-10,1,stable
1311,13.14,78.12,19,2026-03,1,stable
1312,15.34,76.4,31,2025-02,1,stable
1313,14.5,75.95,12,2024-08,1,stable
1314,17.39,76.79,17,2026-03,1,stable
1315,17.39,76.79,17,2026-04,1,stable
1316,13.38,74.8,27,2026-04,1,stable
1317,13.08,77.6,5,2026-03,1,stable
1318,13.29,77.11,26,2025-02,1,stable
1319,12.0,76.97,7,2025-06,1,stable
1320,13.05,77.61,5,2025-11,1,stable
1321,13.05,77.61,5,2026-03,1,stable
1322,15.54,74.9,13,2025-02,1,stable
1323,13.4,74.78,27,2025-02,1,stable
1324,12.5,75.69,18,2025-11,1,stable
1325,15.53,75.68,14,2025-03,1,stable
1326,16.31,77.28,23,2025-03,1,stable
1327,13.38,74.79,27,2024-10,1,stable
1328,13.05,77.7,5,2025-02,1,stable
1329,16.77,77.03,30,2025-08,1,stable
1330,13.31,77.51,4,2024-12,1,stable
1331,13.06,77.62,5,2025-02,1,stable
1332,13.06,77.62,5,2026-02,1,stable
1333,17.43,76.72,17,2025-08,1,stable
1334,13.95,75.55,25,2025-03,1,stable
1335,17.45,76.76,17,2024-09,1,stable
1336,13.36,77.78,8,2026-01,1,stable
1337,16.17,77.38,23,2024-11,1,stable
1338,12.9,77.55,5,2025-05,1,stable
1339,12.9,77.55,5,2026-03,1,stable
1340,13.27,75.78,9,2025-11,1,stable
1341,13.03,77.48,5,2026-05,1,stable
1342,13.34,75.87,9,2026-02,1,stable
1343,14.32,76.43,10,2024-11,1,stable
1344,14.32,76.43,10,2025-10,1,stable
1345,11.88,76.97,7,2025-06,1,stable
1346,13.46,74.82,27,2025-09,1,stable
1347,13.22,77.46,4,2025-03,1,stable
1348,12.97,77.51,5,2025-02,1,stable
1349,12.88,77.64,5,2025-01,1,stable
1350,12.51,75.84,18,2025-12,1,stable
1351,13.43,77.13,26,2024-05,1,stable
1352,13.43,77.13,26,2026-03,1,stable
1353,12.78,74.82,11,2026-06,1,stable
1354,17.89,77.57,6,2024-09,1,stable
1355,13.45,77.65,8,2026-05,1,stable
1356,16.28,77.28,23,2026-04,1,stable
1357,12.89,77.62,5,2026-06,1,stable
1358,14.32,76.47,10,2024-12,1,stable
1359,16.88,75.75,29,2025-08,1,stable
1360,12.95,76.14,15,2025-10,1,stable
1361,12.87,77.62,5,2025-07,1,stable
1362,12.99,77.52,5,2024-12,1,stable
1363,12.99,77.52,5,2025-02,1,stable
1364,14.32,76.34,10,2026-03,1,stable
1365,14.32,76.34,10,2026-04,1,stable
1366,15.42,76.1,20,2025-02,1,stable
1367,16.16,77.36,23,2024-05,1,stable
1368,13.46,77.06,26,2026-04,1,stable
1369,12.84,74.85,11,2026-01,1,stable
1370,13.0,77.6,5,2025-05,1,stable
1371,13.0,77.6,5,2025-07,1,stable
1372,13.0,77.6,5,2026-06,1,stable
1373,14.82,74.76,28,2025-04,1,stable
1374,15.27,76.39,31,2024-01,1,stable
1375,15.96,74.56,3,2024-06,1,stable
1376,15.94,74.41,3,2024-11,1,stable
1377,17.39,76.88,17,2025-10,1,stable
1378,12.84,77.32,24,2024-11,1,stable
1379,17.88,77.47,6,2024-01,1,stable
1380,12.29,76.56,22,2024-03,1,stable
1381,11.86,76.85,7,2024-01,1,stable
1382,12.41,75.8,18,2024-11,1,stable
1383,12.92,77.5,5,2024-06,1,stable
1384,12.32,76.65,22,2026-01,1,stable
1385,13.94,75.48,25,2025-02,1,stable
1386,13.49,77.75,8,2025-08,1,stable
1387,12.36,76.56,22,2024-12,1,stable
1388,13.06,77.54,5,2025-10,1,stable
1389,12.63,76.79,21,2025-05,1,stable
1390,13.33,77.11,26,2025-04,1,stable
1391,13.19,78.11,19,2025-04,1,stable
1392,14.57,75.91,12,2026-04,1,stable
1393,16.83,77.25,30,2025-11,1,stable
1394,12.35,76.73,22,2024-11,1,stable
1395,12.35,76.73,22,2026-01,1,stable
1396,13.44,77.79,8,2025-03,1,stable
1397,13.06,77.59,5,2024-06,1,stable
1398,13.04,77.63,5,2026-07,1,stable
1399,13.34,77.0,26,2025-09,1,stable
1400,17.32,76.85,17,2025-09,1,stable
1401,17.34,76.73,17,2024-03,1,stable
1402,12.36,76.72,22,2025-04,1,stable
1403,15.34,75.73,14,2026-07,1,stable
1404,16.7,77.02,30,2025-07,1,stable
1405,12.57,77.0,21,2024-05,1,stable
1406,13.39,75.76,9,2024-03,1,stable
1407,13.06,78.08,19,2024-08,1,stable
1408,17.86,77.43,6,2024-01,1,stable
1409,13.14,77.41,4,2024-06,1,stable
1410,15.24,76.24,20,2025-07,1,stable
1411,16.1,77.42,23,2025-12,1,stable
1412,12.87,74.76,11,2025-02,1,stable
1413,13.25,74.64,27,2025-09,1,stable
1414,16.92,75.83,29,2024-02,1,stable
1415,16.92,75.83,29,2025-06,1,stable
1416,12.7,77.18,24,2025-05,1,stable
1417,13.3,74.67,27,2024-12,1,stable
1418,12.66,77.33,24,2026-01,1,stable
1419,12.64,77.24,24,2024-03,1,stable
1420,17.41,76.72,17,2026-01,1,stable
1421,16.12,77.43,23,2026-04,1,stable
1422,16.3,75.74,1,2024-03,1,stable
1423,15.08,77.04,2,2025-04,1,stable
1424,12.27,76.68,22,2026-04,1,stable
1425,14.81,74.6,28,2024-05,1,stable
1426,16.84,75.77,29,2025-01,1,stable
1427,12.24,76.69,22,2026-01,1,stable
1428,15.4,75.1,13,2026-06,1,stable
1429,12.91,77.66,5,2026-06,1,stable
1430,14.21,76.34,10,2025-02,1,stable
1431,14.42,75.85,12,2024-05,1,stable
1432,13.03,76.03,15,2026-06,1,stable
1433,13.48,77.65,8,2025-05,1,stable
1434,16.27,77.35,23,2024-11,1,stable
1435,11.91,76.87,7,2026-02,1,stable
1436,13.35,77.39,4,2026-04,1,stable
1437,12.86,77.61,5,2025-11,1,stable
1438,12.24,76.6,22,2026-07,1,stable
1439,12.86,77.53,5,2025-04,1,stable
1440,12.22,76.65,22,2025-04,1,stable
1441,12.37,76.54,22,2025-07,1,stable
1442,12.9,74.87,11,2025-10,1,stable
1443,15.55,74.98,13,2026-03,1,stable
1444,15.28,76.07,20,2026-02,1,stable
1445,16.17,77.37,23,2025-10,1,stable
1446,13.35,74.66,27,2024-07,1,stable
1447,15.22,76.38,31,2025-08,1,stable
1448,15.22,76.38,31,2025-10,1,stable
1449,15.22,76.38,31,2026-06,1,stable
1450,15.54,75.01,13,2026-06,1,stable
1451,12.21,76.61,22,2025-11,1,stable
1452,13.13,77.38,4,2025-08,1,stable
1453,13.13,77.38,4,2026-02,1,stable
1454,12.54,75.67,18,2024-03,1,stable
1455,15.81,74.51,3,2024-07,1,stable
1456,12.91,77.57,5,2026-07,1,stable
1457,12.45,76.89,21,2026-04,1,stable
1458,12.85,74.79,11,2026-05,1,stable
1459,12.3,76.75,22,2025-10,1,stable
1460,13.04,77.54,5,2025-04,1,stable
1461,16.32,77.34,23,2025-02,1,stable
1462,13.25,77.45,4,2026-01,1,stable
1463,12.96,77.5,5,2026-03,1,stable
1464,15.82,74.5,3,2025-07,1,stable
1465,13.97,75.57,25,2026-01,1,stable
1466,12.53,76.81,21,2025-11,1,stable
1467,16.83,75.63,29,2025-06,1,stable
1468,14.5,75.97,12,2025-12,1,stable
1469,16.76,75.66,29,2024-07,1,stable
1470,12.93,74.88,11,2026-05,1,stable
1471,13.27,74.72,27,2024-08,1,stable
1472,14.02,75.67,25,2026-01,1,stable
1473,13.36,74.64,27,2025-12,1,stable
1474,13.32,75.74,9,2024-01,1,stable
1475,15.4,75.7,14,2026-03,1,stable
1476,13.96,75.48,25,2025-08,1,stable
1477,12.79,77.26,24,2024-02,1,stable
1478,14.34,76.3,10,2025-12,1,stable
1479,14.79,75.47,16,2026-07,1,stable
1480,12.81,74.92,11,2025-07,1,stable
1481,13.32,74.64,27,2025-09,1,stable
1482,17.44,76.86,17,2025-07,1,stable
1483,12.98,77.6,5,2024-10,1,stable
1484,12.98,77.6,5,2026-03,1,stable
1485,12.98,77.6,5,2026-04,1,stable
1486,13.28,74.74,27,2025-04,1,stable
1487,13.83,75.56,25,2025-11,1,stable
1488,12.91,77.68,5,2024-08,1,stable
1489,12.91,77.68,5,2025-09,1,stable
1490,12.91,77.68,5,2026-03,1,stable
1491,12.2,76.68,22,2025-08,1,stable
1492,13.0,77.54,5,2026-02,1,stable
1493,12.79,74.76,11,2024-08,1,stable
1494,16.19,77.39,23,2026-02,1,stable
1495,13.38,74.83,27,2025-01,1,stable
1496,13.23,75.83,9,2025-01,1,stable
1497,14.17,76.5,10,2026-01,1,stable
1498,14.17,76.5,10,2026-07,1,stable
1499,17.34,76.81,17,2025-09,1,stable
1500,15.28,76.43,31,2026-05,1,stable
1501,12.89,77.56,5,2024-05,1,stable
1502,11.95,76.98,7,2026-06,1,stable
1503,12.76,77.39,24,2025-12,1,stable
1504,13.43,74.76,27,2026-05,1,stable
1505,15.3,76.08,20,2024-11,1,stable
1506,14.31,76.45,10,2025-11,1,stable
1507,12.25,76.75,22,2024-04,1,stable
1508,12.25,76.75,22,2025-07,1,stable
1509,13.06,78.02,19,2026-06,1,stable
1510,16.74,75.76,29,2024-05,1,stable
1511,17.94,77.56,6,2025-02,1,stable
1512,13.18,77.46,4,2025-01,1,stable
1513,15.1,76.98,2,2025-02,1,stable
1514,15.09,76.85,2,2026-05,1,stable
1515,12.4,76.68,22,2026-04,1,stable
1516,13.18,78.07,19,2025-12,1,stable
1517,12.4,76.53,22,2025-04,1,stable
1518,15.31,76.52,31,2024-08,1,stable
1519,12.96,77.58,5,2024-06,1,stable
1520,12.96,77.58,5,2025-03,1,stable
1521,12.96,77.58,5,2025-05,1,stable
1522,12.96,77.58,5,2025-11,2,up
1523,15.57,74.89,13,2025-02,1,stable
1524,13.03,77.57,5,2024-08,1,stable
1525,13.03,77.57,5,2025-08,1,stable
1526,12.89,74.92,11,2026-01,1,stable
1527,13.25,77.14,26,2025-09,1,stable
1528,12.87,77.64,5,2025-11,1,stable
1529,13.92,75.47,25,2026-06,1,stable
1530,13.1,75.98,15,2026-04,1,stable
1531,12.23,76.64,22,2024-11,1,stable
1532,12.22,76.7,22,2024-10,1,stable
1533,13.06,76.21,15,2024-04,1,stable
1534,16.21,77.42,23,2026-04,1,stable
1535,15.02,76.89,2,2024-04,1,stable
1536,13.96,75.62,25,2025-02,1,stable
1537,14.05,75.59,25,2025-03,1,stable
1538,13.26,77.09,26,2024-06,1,stable
1539,12.95,77.67,5,2026-05,1,stable
1540,15.54,75.1,13,2025-09,1,stable
1541,12.55,76.94,21,2025-08,1,stable
1542,16.15,77.27,23,2024-12,1,stable
1543,15.11,76.58,31,2026-02,1,stable
1544,17.92,77.63,6,2025-05,1,stable
1545,13.14,78.07,19,2026-04,1,stable
1546,16.3,77.41,23,2025-12,1,stable
1547,14.36,75.93,12,2025-04,1,stable
1548,13.37,77.75,8,2026-01,1,stable
1549,13.14,77.58,4,2025-06,1,stable
1550,12.93,77.69,5,2025-10,1,stable
1551,14.46,75.86,12,2026-04,1,stable
1552,16.75,75.62,29,2025-07,1,stable
1553,14.8,75.36,16,2026-01,1,stable
1554,14.03,75.63,25,2024-07,1,stable
1555,15.43,75.72,14,2024-08,1,stable
1556,15.53,75.06,13,2024-12,1,stable
1557,12.41,76.89,21,2026-01,1,stable
1558,12.87,74.82,11,2026-01,1,stable
1559,13.25,77.03,26,2025-03,1,stable
1560,15.81,74.42,3,2024-12,1,stable
1561,14.0,75.54,25,2026-06,1,stable
1562,12.82,74.84,11,2024-11,1,stable
1563,12.82,74.84,11,2025-12,1,stable
1564,16.95,75.63,29,2026-05,1,stable
1565,15.49,74.95,13,2025-05,1,stable
1566,14.03,75.58,25,2024-10,1,stable
1567,12.97,77.67,5,2026-03,1,stable
1568,14.38,76.02,12,2025-10,1,stable
1569,16.23,75.69,1,2026-02,1,stable
1570,14.76,75.28,16,2025-01,1,stable
1571,12.7,77.37,24,2024-05,1,stable
1572,12.9,74.97,11,2026-07,1,stable
1573,17.28,76.76,17,2024-08,1,stable
1574,14.15,76.47,10,2026-07,1,stable
1575,17.8,77.43,6,2026-04,1,stable
1576,15.53,74.97,13,2026-06,1,stable
1577,15.53,74.97,13,2026-07,1,stable
1578,12.47,76.92,21,2025-09,1,stable
1579,17.41,76.79,17,2026-06,1,stable
1580,12.6,76.97,21,2024-04,1,stable
1581,12.6,76.97,21,2026-06,1,stable
1582,12.97,77.69,5,2025-09,1,stable
1583,15.31,76.25,20,2025-11,1,stable
1584,12.32,76.63,22,2024-12,1,stable
1585,16.8,75.74,29,2026-04,1,stable
1586,12.85,74.82,11,2024-08,1,stable
1587,12.94,76.05,15,2024-11,1,stable
1588,12.98,77.59,5,2025-02,1,stable
1589,12.98,77.59,5,2025-04,1,stable
1590,12.98,77.59,5,2026-04,1,stable
1591,15.13,76.85,2,2025-08,1,stable
1592,13.0,77.62,5,2025-07,1,stable
1593,13.0,77.62,5,2026-02,1,stable
1594,13.3,77.4,4,2025-06,1,stable
1595,15.43,75.63,14,2024-10,1,stable
1596,15.25,76.09,20,2025-06,1,stable
1597,15.16,76.89,2,2026-07,1,stable
1598,15.46,74.98,13,2024-01,1,stable
1599,15.46,74.98,13,2026-01,1,stable
1600,12.51,75.73,18,2025-04,1,stable
1601,12.31,76.57,22,2025-02,1,stable
1602,14.36,75.97,12,2025-05,1,stable
1603,17.25,76.77,17,2025-08,1,stable
1604,15.46,74.93,13,2026-02,1,stable
1605,14.71,74.77,28,2024-12,1,stable
1606,14.67,75.29,16,2025-06,1,stable
1607,14.49,76.03,12,2026-01,1,stable
1608,12.66,77.4,24,2025-08,1,stable
1609,13.02,77.61,5,2024-08,1,stable
1610,13.39,77.63,8,2024-09,1,stable
1611,14.74,75.45,16,2025-06,1,stable
1612,13.85,75.61,25,2024-04,1,stable
1613,12.81,74.98,11,2025-08,1,stable
1614,12.99,77.61,5,2024-04,1,stable
1615,12.99,77.61,5,2024-12,1,stable
1616,12.99,77.61,5,2025-06,1,stable
1617,12.99,77.61,5,2025-07,1,stable
1618,12.99,77.61,5,2025-09,1,stable
1619,12.99,77.61,5,2025-10,1,stable
1620,12.99,77.61,5,2025-11,1,stable
1621,12.99,77.61,5,2025-12,1,stable
1622,12.99,77.61,5,2026-03,1,stable
1623,12.99,77.61,5,2026-04,1,stable
1624,15.79,74.4,3,2024-07,1,stable
1625,13.28,74.7,27,2024-12,1,stable
1626,13.41,77.61,8,2026-03,1,stable
1627,12.59,77.02,21,2025-09,1,stable
1628,13.41,77.05,26,2026-03,1,stable
1629,12.36,76.66,22,2026-04,2,stable
1630,13.35,77.16,26,2025-06,1,stable
1631,12.58,76.96,21,2026-05,1,stable
1632,12.98,76.15,15,2026-02,1,stable
1633,15.16,76.87,2,2025-03,1,stable
1634,13.88,75.46,25,2024-07,1,stable
1635,13.06,77.55,5,2025-05,1,stable
1636,13.06,77.55,5,2025-11,1,stable
1637,17.35,76.81,17,2025-10,1,stable
1638,14.01,75.58,25,2025-10,1,stable
1639,12.93,77.58,5,2024-03,1,stable
1640,12.42,75.72,18,2024-06,1,stable
1641,17.88,77.48,6,2024-11,1,stable
1642,16.74,75.64,29,2026-04,1,stable
1643,14.88,74.62,28,2026-02,1,stable
1644,12.77,74.97,11,2026-05,1,stable
1645,13.91,75.6,25,2025-09,1,stable
1646,12.77,75.0,11,2025-04,1,stable
1647,13.34,75.69,9,2025-02,1,stable
1648,13.27,77.03,26,2024-05,1,stable
1649,13.27,77.03,26,2024-10,1,stable
1650,14.03,75.67,25,2026-03,1,stable
1651,16.18,75.65,1,2024-10,1,stable
1652,16.18,75.65,1,2026-05,1,stable
1653,15.21,76.5,31,2025-11,1,stable
1654,15.21,76.5,31,2026-05,1,stable
1655,15.44,74.9,13,2026-05,1,stable
1656,13.23,74.82,27,2025-11,1,stable
1657,17.91,77.59,6,2024-04,1,stable
1658,12.96,77.7,5,2024-11,1,stable
1659,12.79,77.39,24,2024-10,1,stable
1660,15.51,75.04,13,2025-03,1,stable
1661,15.88,74.5,3,2025-03,1,stable
1662,15.88,74.5,3,2026-03,1,stable
1663,12.88,77.56,5,2024-04,1,stable
1664,12.99,74.82,11,2024-11,1,stable
1665,12.95,76.04,15,2024-10,1,stable
1666,13.26,78.05,19,2026-05,1,stable
1667,12.42,76.69,22,2024-11,1,stable
1668,15.23,76.39,31,2025-04,1,stable
1669,16.14,77.37,23,2024-03,1,stable
1670,17.22,76.77,17,2024-05,1,stable
1671,16.72,75.83,29,2025-01,1,stable
1672,13.94,75.69,25,2026-07,1,stable
1673,13.0,77.69,5,2024-11,1,stable
1674,13.22,75.89,9,2025-07,1,stable
1675,15.21,76.84,2,2025-06,1,stable
1676,15.24,76.8,2,2024-01,1,stable
1677,14.86,75.41,16,2025-10,1,stable
1678,15.13,76.43,31,2025-05,1,stable
1679,13.07,77.71,5,2025-03,1,stable
1680,13.07,77.71,5,2026-05,1,stable
1681,12.97,74.87,11,2025-04,1,stable
1682,13.43,77.15,26,2025-08,1,stable
1683,13.28,77.48,4,2024-08,1,stable
1684,14.71,75.5,16,2025-06,1,stable
1685,13.41,75.88,9,2026-02,1,stable
1686,13.23,77.14,26,2024-01,1,stable
1687,15.24,76.93,2,2025-09,1,stable
1688,13.08,76.19,15,2026-05,1,stable
1689,13.0,76.1,15,2025-04,1,stable
1690,15.91,74.61,3,2025-09,1,stable
1691,17.3,76.91,17,2024-09,1,stable
1692,15.11,76.88,2,2024-10,1,stable
1693,13.17,78.02,19,2024-10,1,stable
1694,17.37,76.78,17,2026-06,1,stable
1695,16.83,75.75,29,2026-04,1,stable
1696,12.79,77.31,24,2026-02,1,stable
1697,12.89,77.53,5,2024-01,1,stable
1698,15.48,74.91,13,2024-12,1,stable
1699,15.48,74.91,13,2025-08,1,stable
1700,15.76,74.62,3,2025-02,1,stable
1701,12.96,77.48,5,2025-07,1,stable
1702,12.89,77.67,5,2024-02,1,stable
1703,12.89,75.0,11,2026-05,1,stable
1704,12.91,74.95,11,2024-08,1,stable
1705,14.79,74.76,28,2024-03,1,stable
1706,13.23,74.85,27,2026-04,1,stable
1707,15.53,75.66,14,2026-05,1,stable
1708,12.93,74.78,11,2024-04,1,stable
1709,15.05,77.02,2,2025-05,1,stable
1710,13.49,77.63,8,2026-02,1,stable
1711,14.86,74.72,28,2026-02,1,stable
1712,15.44,75.75,14,2024-10,1,stable
1713,16.65,77.16,30,2025-07,1,stable
1714,12.96,77.64,5,2026-02,1,stable
1715,12.99,77.64,5,2025-06,1,stable
1716,12.99,77.64,5,2025-08,1,stable
1717,15.35,75.57,14,2026-04,1,stable
1718,12.26,76.56,22,2026-05,1,stable
1719,13.08,76.2,15,2025-10,1,stable
1720,13.29,77.15,26,2025-07,1,stable
1721,15.44,75.56,14,2025-04,1,stable
1722,17.99,77.63,6,2026-07,1,stable
1723,12.51,76.85,21,2025-10,1,stable
1724,17.34,76.74,17,2026-01,1,stable
1725,13.98,75.53,25,2024-07,1,stable
1726,12.23,76.53,22,2025-04,1,stable
1727,15.45,75.07,13,2025-12,1,stable
1728,15.09,76.97,2,2026-01,1,stable
1729,13.87,75.64,25,2026-07,1,stable
1730,12.87,74.85,11,2026-04,1,stable
1731,15.19,76.99,2,2025-04,1,stable
1732,16.23,75.64,1,2026-02,1,stable
1733,15.26,76.13,20,2024-02,1,stable
1734,12.95,76.05,15,2024-02,1,stable
1735,17.28,76.78,17,2024-08,1,stable
1736,17.28,76.78,17,2025-07,1,stable
1737,13.35,75.74,9,2026-07,1,stable
1738,15.91,74.4,3,2026-06,1,stable
1739,13.19,77.54,4,2026-03,1,stable
1740,17.26,76.75,17,2025-03,1,stable
1741,15.14,76.53,31,2025-12,1,stable
1742,15.4,76.17,20,2026-02,1,stable
1743,15.38,74.97,13,2026-02,1,stable
1744,13.44,77.13,26,2025-09,1,stable
1745,14.68,75.46,16,2025-05,1,stable
1746,15.19,76.39,31,2024-09,1,stable
1747,15.39,76.12,20,2024-06,1,stable
1748,13.37,77.06,26,2025-09,1,stable
1749,13.04,76.05,15,2025-02,1,stable
1750,13.04,76.05,15,2026-04,1,stable
1751,13.36,77.07,26,2026-06,1,stable
1752,13.42,74.74,27,2024-01,1,stable
1753,15.36,76.16,20,2025-02,1,stable
1754,17.28,76.9,17,2025-12,1,stable
1755,15.04,76.9,2,2026-07,1,stable
1756,15.47,76.25,20,2025-02,1,stable
1757,15.87,74.47,3,2026-03,1,stable
1758,13.09,77.6,5,2025-10,1,stable
1759,17.87,77.51,6,2024-06,1,stable
1760,12.79,77.36,24,2025-10,1,stable
1761,14.49,75.82,12,2026-02,1,stable
1762,12.91,74.84,11,2025-01,1,stable
1763,13.38,77.81,8,2025-05,1,stable
1764,12.42,76.52,22,2025-05,1,stable
1765,12.87,74.97,11,2025-02,1,stable
1766,12.91,74.78,11,2025-03,1,stable
1767,12.91,74.78,11,2025-06,1,stable
1768,13.21,78.24,19,2026-07,1,stable
1769,17.79,77.48,6,2024-03,1,stable
1770,12.41,76.74,22,2026-01,1,stable
1771,12.41,76.74,22,2026-02,1,stable
1772,15.22,76.41,31,2026-04,1,stable
1773,13.22,78.07,19,2024-05,1,stable
1774,15.24,76.4,31,2025-12,1,stable
1775,13.29,77.03,26,2025-02,1,stable
1776,17.35,76.73,17,2024-02,1,stable
1777,12.83,74.78,11,2026-07,1,stable
1778,16.68,77.17,30,2026-05,1,stable
1779,13.29,77.13,26,2026-06,1,stable
1780,15.85,74.55,3,2024-01,1,stable
1781,15.85,74.55,3,2026-04,1,stable
1782,13.23,77.54,4,2025-08,1,stable
1783,12.24,76.72,22,2025-09,1,stable
1784,14.7,75.51,16,2025-08,1,stable
1785,12.19,76.71,22,2026-06,1,stable
1786,13.46,77.76,8,2025-05,1,stable
1787,13.15,77.51,4,2025-02,1,stable
1788,13.92,75.59,25,2026-04,1,stable
1789,12.94,77.61,5,2024-02,2,stable
1790,12.94,77.61,5,2024-07,1,down
1791,12.94,77.61,5,2024-09,1,stable
1792,12.94,77.61,5,2025-04,1,stable
1793,12.94,77.61,5,2025-07,1,stable
1794,12.69,77.27,24,2024-11,1,stable
1795,18.01,77.54,6,2024-08,1,stable
1796,12.87,77.71,5,2025-02,1,stable
1797,15.25,76.38,31,2025-03,1,stable
1798,13.05,76.21,15,2025-11,1,stable
1799,15.44,75.54,14,2026-01,1,stable
1800,16.12,75.69,1,2025-01,1,stable
1801,16.12,75.69,1,2026-07,1,stable
1802,12.88,74.86,11,2025-11,1,stable
1803,13.02,76.0,15,2025-08,1,stable
1804,14.24,76.43,10,2026-04,1,stable
1805,12.19,76.62,22,2026-01,1,stable
1806,14.55,76.0,12,2025-01,1,stable
1807,13.01,77.61,5,2024-05,1,stable
1808,13.01,77.61,5,2024-09,1,stable
1809,13.08,76.14,15,2025-05,1,stable
1810,16.76,75.61,29,2026-07,1,stable
1811,16.18,77.28,23,2024-12,1,stable
1812,12.91,77.52,5,2026-07,1,stable
1813,13.31,74.72,27,2026-07,1,stable
1814,12.94,77.68,5,2024-11,1,stable
1815,11.85,76.96,7,2026-02,1,stable
1816,17.32,76.78,17,2025-02,1,stable
1817,17.3,76.92,17,2026-04,1,stable
1818,15.25,77.04,2,2025-04,1,stable
1819,12.25,76.56,22,2026-02,1,stable
1820,12.52,75.74,18,2024-03,1,stable
1821,15.94,74.48,3,2025-09,1,stable
1822,14.79,75.41,16,2025-09,1,stable
1823,16.88,75.78,29,2025-10,1,stable
1824,13.89,75.56,25,2026-06,1,stable
1825,14.31,76.39,10,2026-07,1,stable
1826,12.76,74.89,11,2026-05,1,stable
1827,13.44,77.07,26,2025-11,1,stable
1828,14.47,75.84,12,2026-06,1,stable
1829,13.22,77.45,4,2025-05,1,stable
1830,13.32,75.88,9,2026-04,1,stable
1831,15.04,76.84,2,2024-04,1,stable
1832,17.89,77.55,6,2026-05,1,stable
1833,16.82,75.8,29,2024-08,1,stable
1834,12.83,77.37,24,2025-09,1,stable
1835,17.36,76.9,17,2025-06,1,stable
1836,12.04,77.06,7,2026-02,1,stable
1837,15.3,76.11,20,2026-02,1,stable
1838,12.92,77.63,5,2025-04,1,stable
1839,13.3,75.82,9,2024-12,1,stable
1840,17.21,76.94,17,2025-05,1,stable
1841,14.82,75.43,16,2025-06,1,stable
1842,11.96,76.87,7,2026-05,1,stable
1843,15.83,74.48,3,2024-04,1,stable
1844,15.21,76.97,2,2025-04,1,stable
1845,15.21,76.97,2,2025-06,1,stable
1846,12.88,74.84,11,2025-03,1,stable
1847,12.88,74.84,11,2026-04,1,stable
1848,15.16,76.37,31,2025-05,1,stable
1849,14.5,75.85,12,2026-05,1,stable
1850,15.46,75.54,14,2026-02,1,stable
1851,12.98,77.7,5,2025-11,1,stable
1852,12.41,76.56,22,2026-02,1,stable
1853,12.74,77.32,24,2024-06,1,stable
1854,12.42,76.65,22,2025-12,1,stable
1855,15.12,76.55,31,2025-06,1,stable
1856,12.35,76.65,22,2025-11,1,stable
1857,12.35,76.65,22,2026-06,1,stable
1858,16.17,77.46,23,2024-01,1,stable
1859,13.24,77.21,26,2025-01,1,stable
1860,12.84,74.93,11,2026-05,1,stable
1861,15.06,76.99,2,2025-02,1,stable
1862,15.06,76.99,2,2025-05,1,stable
1863,17.43,76.94,17,2026-04,1,stable
