ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
953,767,1,2024-03-10,1,22,93,327,43,987,1,0
954,768,1,2025-08-19,1,25,104,368,49,988,1,0
955,768,1,2024-04-04,1,25,104,367,49,989,1,0
956,769,1,2024-11-30,1,21,89,307,41,990,1,0
957,769,1,2026-01-17,1,21,89,308,41,991,1,0
958,770,1,2024-03-14,1,24,100,353,48,992,1,0
959,770,1,2024-05-23,1,24,100,354,48,993,1,0
960,771,1,2024-05-04,1,5,28,98,10,994,1,0
961,773,1,2024-06-02,1,5,28,96,9,995,1,0
962,774,1,2025-01-24,1,16,70,238,32,996,1,0
963,774,1,2025-02-20,1,16,70,238,32,997,1,0
964,776,1,2024-06-04,1,15,69,234,29,998,1,0
965,782,1,2024-12-31,1,11,51,172,21,999,1,0
966,783,1,2024-05-01,1,19,83,287,37,1000,1,0
967,783,1,2025-07-26,1,19,83,287,37,1001,1,0
968,785,1,2026-01-23,1,5,22,74,9,1002,1,0
969,785,1,2025-12-27,1,5,22,72,9,1003,1,0
970,786,1,2025-09-20,1,1,2,5,1,1004,1,0
971,787,1,2025-04-18,1,24,100,354,47,1005,1,0
972,787,1,2025-06-16,1,24,100,354,47,1006,1,0
973,788,1,2025-07-01,1,5,26,88,9,1007,1,0
974,789,1,2025-07-09,1,5,25,84,10,1008,1,0
975,789,1,2024-02-17,1,5,25,86,10,1009,1,0
976,789,1,2024-10-03,1,5,25,84,10,1010,1,0
977,790,1,2025-03-27,1,29,120,425,57,1011,1,0
978,790,1,2026-01-05,1,29,120,423,57,1012,1,0
979,791,1,2026-05-18,1,5,22,73,9,1013,1,0
980,791,1,2024-04-26,1,5,22,72,9,1014,1,0
981,792,1,2024-05-11,1,17,73,249,34,1015,1,0
982,792,1,2024-02-08,1,17,73,248,34,1016,1,0
983,793,1,2024-02-19,1,1,1,3,2,1017,1,0
984,793,1,2024-04-13,1,1,1,2,2,1018,1,0
985,795,1,2025-11-18,1,9,42,145,17,1019,1,0
986,796,1,2025-05-07,1,6,32,111,11,1020,1,0
987,796,1,2024-08-19,1,6,32,112,11,1021,1,0
988,796,1,2026-02-18,1,6,32,111,11,1022,1,0
989,797,1,2024-02-06,1,22,95,334,43,1023,1,0
990,797,1,2024-08-22,1,22,95,333,43,1024,1,0
991,800,1,2026-01-13,1,5,26,89,10,1025,1,0
992,800,1,2024-03-06,1,5,26,90,10,1026,1,0
993,802,1,2025-12-09,1,14,64,216,27,1027,1,0
994,802,1,2024-01-29,1,14,64,215,27,1028,1,0
995,803,1,2025-04-15,1,5,24,80,10,1029,1,0
996,803,1,2024-02-07,1,5,24,82,10,1030,1,0
997,804,1,2026-03-20,1,6,31,108,11,1031,1,0
998,804,1,2025-05-31,1,6,31,107,11,1032,1,0
999,804,1,2024-08-24,1,6,31,106,11,1033,1,0
1000,804,1,2025-05-07,1,6,31,106,11,1034,1,0
1001,804,1,2025-03-11,1,6,31,109,11,1035,1,0
1002,804,1,2025-05-27,1,6,31,107,11,1036,1,0
1003,804,1,2024-08-29,1,6,31,108,11,1037,1,0
1004,805,1,2026-02-21,1,25,105,371,50,1038,1,0
1005,805,1,2024-06-20,1,25,105,372,50,1039,1,0
1006,805,1,2024-08-20,1,25,105,372,50,1040,1,0
1007,805,1,2025-09-28,1,25,105,371,50,1041,1,0
1008,805,1,2024-06-05,1,25,105,372,50,1042,1,0
1009,806,1,2024-02-27,1,18,80,275,36,1043,1,0
1010,806,1,2024-07-05,1,18,80,276,36,1044,1,0
1011,806,1,2024-07-26,1,18,80,276,36,1045,1,0
1012,807,1,2026-02-13,1,4,17,58,7,1046,1,0
1013,807,1,2024-02-12,1,4,17,58,7,1047,1,0
1014,808,1,2025-08-14,1,10,43,146,20,1048,1,0
1015,808,1,2024-01-01,1,10,43,149,20,1049,1,0
1016,809,1,2024-02-06,1,18,79,272,36,1050,1,0
1017,811,1,2026-04-24,1,11,48,163,22,1051,1,0
1018,813,1,2025-06-08,1,6,31,108,11,1052,1,0
1019,814,1,2024-12-01,1,10,44,150,19,1053,1,0
1020,817,1,2024-01-01,1,26,109,383,52,1054,1,0
1021,817,1,2026-06-10,1,26,109,386,52,1055,1,0
1022,819,1,2025-01-24,1,13,63,211,26,1056,1,0
1023,819,1,2026-02-19,1,13,63,210,26,1057,1,0
1024,820,1,2024-09-12,1,22,91,318,43,1058,1,0
1025,822,1,2024-04-13,1,28,115,404,56,1059,1,0
1026,823,1,2024-09-16,1,5,20,65,10,1060,1,0
1027,823,1,2025-07-05,1,5,20,64,10,1061,1,0
1028,825,1,2026-05-10,1,26,108,381,51,1062,1,0
1029,825,1,2026-01-23,1,26,108,381,51,1063,1,0
1030,827,1,2024-09-12,1,17,73,248,33,1064,1,0
1031,828,1,2025-07-23,1,10,44,151,20,1065,1,0
1032,828,1,2025-10-15,1,10,44,150,20,1066,1,0
1033,828,1,2024-02-03,1,10,44,150,20,1067,1,0
1034,828,1,2024-06-17,1,10,44,152,20,1068,1,0
1035,828,1,2024-03-21,1,10,44,152,20,1069,1,0
1036,829,1,2025-03-28,1,24,100,354,48,1070,1,0
1037,829,1,2024-11-14,1,24,100,351,48,1071,1,0
1038,830,1,2025-10-28,1,3,12,42,5,1072,1,0
1039,830,1,2024-10-17,1,3,12,44,5,1073,1,0
1040,833,1,2024-09-20,1,22,92,321,44,1074,1,0
1041,833,1,2026-02-15,1,22,92,323,44,1075,1,0
1042,835,1,2024-11-26,1,17,76,259,33,1076,1,0
1043,837,1,2025-05-18,1,13,59,199,26,1077,1,0
1044,838,1,2025-12-13,1,7,35,121,13,1078,1,0
1045,838,1,2024-12-05,1,7,35,124,13,1079,1,0
1046,838,1,2024-04-27,1,7,35,120,13,1080,1,0
1047,842,1,2026-04-09,1,5,23,77,9,1081,1,0
1048,842,1,2025-03-13,1,5,23,75,9,1082,1,0
1049,842,1,2025-10-08,1,5,23,77,9,1083,1,0
1050,842,1,2025-07-18,1,5,23,75,9,1084,1,0
1051,842,1,2025-06-14,1,5,23,75,9,1085,1,0
1052,843,1,2024-06-28,1,5,26,88,9,1086,1,0
1053,844,1,2024-01-02,1,17,76,263,33,1087,1,0
1054,844,1,2025-09-05,1,17,76,261,33,1088,1,0
1055,844,1,2026-04-28,1,17,76,263,33,1089,1,0
1056,845,1,2026-05-31,1,22,92,320,44,1090,1,0
1057,845,1,2025-02-02,1,22,92,322,44,1091,1,0
1058,845,1,2024-01-27,1,22,92,323,44,1092,1,0
1059,846,1,2025-05-15,1,4,16,55,8,1093,1,0
1060,846,1,2025-11-25,1,4,16,54,8,1094,1,0
1061,846,1,2024-01-03,1,4,16,55,8,1095,1,0
1062,847,1,2025-09-16,1,24,101,357,47,1096,1,0
1063,847,1,2026-05-29,1,24,101,356,47,1097,1,0
1064,847,1,2025-12-04,1,24,101,357,47,1098,1,0
1065,848,1,2025-06-13,1,21,90,316,41,1099,1,0
1066,849,1,2025-11-17,1,17,74,254,33,1100,1,0
1067,849,1,2025-07-22,1,17,74,252,33,1101,1,0
1068,850,1,2024-07-11,1,20,85,292,40,1102,1,0
1069,851,1,2025-09-24,1,8,37,127,15,1103,1,0
1070,851,1,2025-09-30,1,8,37,130,15,1104,1,0
1071,852,1,2024-12-26,1,15,69,234,30,1105,1,0
1072,853,1,2025-09-16,1,1,2,8,1,1106,1,0
1073,853,1,2024-06-26,1,1,2,8,1,1107,1,0
1074,853,1,2024-11-05,1,1,2,5,1,1108,1,0
1075,853,1,2025-12-22,1,1,2,5,1,1109,1,0
1076,853,1,2024-08-16,1,1,2,7,1,1110,1,0
1077,854,1,2025-09-11,1,5,21,71,10,1111,1,0
1078,854,1,2025-08-09,1,5,21,71,10,1112,1,0
1079,857,1,2024-05-19,1,8,38,131,15,1113,1,0
1080,860,1,2025-02-11,1,25,105,372,49,1114,1,0
1081,863,1,2026-04-23,1,18,81,278,35,1115,1,0
1082,863,1,2025-08-21,1,18,81,278,35,1116,1,0
1083,864,1,2026-04-28,1,19,83,287,38,1117,1,0
1084,865,1,2025-11-30,1,26,108,380,52,1118,1,0
1085,865,1,2024-05-20,1,26,108,380,52,1119,1,0
1086,865,1,2026-02-03,1,26,108,380,52,1120,1,0
1087,866,1,2026-01-12,1,11,49,166,22,1121,1,0
1088,866,1,2024-12-03,1,11,49,166,22,1122,1,0
1089,869,1,2024-10-18,1,17,75,258,34,1123,1,0
1090,872,1,2024-11-03,1,3,12,40,5,1124,1,0
1091,872,1,2024-05-14,1,3,12,44,5,1125,1,0
1092,872,1,2025-06-04,1,3,12,43,5,1126,1,0
1093,873,1,2025-03-09,1,5,28,99,9,1127,1,0
1094,877,1,2026-04-09,1,22,93,324,43,1128,1,0
1095,877,1,2025-04-01,1,22,93,325,43,1129,1,0
1096,878,1,2025-03-31,1,5,28,99,10,1130,1,0
1097,878,1,2024-01-18,1,5,28,97,10,1131,1,0
1098,879,1,2024-07-17,1,27,113,399,53,1132,1,0
1099,880,1,2025-10-11,1,23,99,349,45,1133,1,0
1100,881,1,2026-02-20,1,17,73,249,33,1134,1,0
1101,883,1,2025-01-09,1,7,35,123,14,1135,1,0
1102,883,1,2025-06-30,1,7,35,124,14,1136,1,0
1103,884,1,2025-04-20,1,13,60,202,25,1137,1,0
1104,884,1,2025-02-28,1,13,60,203,25,1138,1,0
1105,888,1,2024-04-19,1,18,81,280,35,1141,1,0
1106,888,1,2025-12-01,1,18,81,277,35,1142,1,0
1107,888,1,2025-12-22,1,18,81,281,35,1143,1,0
1108,889,1,2024-01-16,1,2,7,22,3,1144,1,0
1109,889,1,2026-03-25,1,2,7,22,3,1145,1,0
1110,889,1,2025-01-20,1,2,7,23,3,1146,1,0
1111,889,1,2026-02-03,1,2,7,22,3,1147,1,0
1112,890,1,2026-06-09,1,22,91,318,44,1148,1,0
1113,890,1,2026-04-18,1,22,91,318,44,1149,1,0
1114,890,1,2025-02-20,1,22,91,319,44,1150,1,0
1115,891,1,2024-08-06,1,25,105,371,49,1151,1,0
1116,893,1,2024-12-02,1,29,119,422,57,1152,1,0
1117,896,1,2026-01-01,1,12,57,192,24,1153,1,0
1118,896,1,2025-03-05,1,12,57,190,24,1154,1,0
1119,897,1,2024-08-09,1,22,96,337,43,1155,1,0
1120,897,1,2024-09-15,1,22,96,337,43,1156,1,0
1121,897,1,2024-02-28,1,22,96,336,43,1157,1,0
1122,897,1,2025-11-13,1,22,96,338,43,1158,1,0
1123,898,1,2024-03-28,1,3,14,47,6,1159,1,0
1124,898,1,2025-02-17,1,3,14,48,6,1160,1,0
1125,898,1,2024-06-17,1,3,14,47,6,1161,1,0
1126,898,1,2024-09-09,1,3,14,51,6,1162,1,0
1127,898,1,2024-06-02,1,3,14,49,6,1163,1,0
1128,898,1,2025-11-30,1,3,14,51,6,1164,1,0
1129,899,1,2025-02-02,1,23,98,346,46,1165,1,0
1130,899,1,2025-08-06,1,23,98,344,46,1166,1,0
1131,899,1,2025-05-16,1,23,98,345,46,1167,1,0
1132,900,1,2025-06-30,1,9,41,140,17,1168,1,0
1133,900,1,2026-05-19,1,9,41,143,17,1169,1,0
1134,902,1,2024-03-31,1,5,21,70,10,1170,1,0
1135,905,1,2025-01-20,1,15,68,230,30,1171,1,0
1136,905,1,2024-12-04,1,15,68,232,30,1172,1,0
1137,905,1,2025-10-22,1,15,68,230,30,1173,1,0
1138,905,1,2026-01-20,1,15,68,230,30,1174,1,0
1139,906,1,2024-08-13,1,10,45,155,19,1175,1,0
1140,906,1,2025-12-28,1,10,45,156,19,1176,1,0
1141,908,1,2024-05-06,1,25,104,369,49,1177,1,0
1142,908,1,2024-08-25,1,25,104,367,49,1178,1,0
1143,908,1,2024-07-20,1,25,104,370,49,1179,1,0
1144,909,1,2025-08-26,1,17,76,263,33,1180,1,0
1145,910,1,2025-12-05,1,4,18,60,7,1181,1,0
1146,911,1,2025-12-13,1,21,90,314,41,1182,1,0
1147,913,1,2024-12-28,1,21,88,304,42,1183,1,0
1148,914,1,2025-02-02,1,13,58,194,26,1184,1,0
1149,915,1,2024-09-27,1,30,121,428,60,1185,1,0
1150,916,1,2026-02-05,1,4,17,57,7,1186,1,0
1151,916,1,2025-01-04,1,4,17,57,7,1187,1,0
1152,917,1,2024-12-04,1,5,27,92,10,1188,1,0
1153,917,1,2025-07-21,1,5,27,92,10,1189,1,0
1154,918,1,2025-11-17,1,30,122,433,60,1190,1,0
1155,918,1,2026-02-26,1,30,122,433,60,1191,1,0
1156,922,1,2025-07-07,1,17,74,252,34,1192,1,0
1157,922,1,2025-02-24,1,17,74,251,34,1193,1,0
1158,923,1,2025-09-17,1,19,84,290,38,1194,1,0
1159,923,1,2024-12-15,1,19,84,290,38,1195,1,0
1160,924,1,2024-12-15,1,20,86,295,40,1196,1,0
1161,926,1,2025-05-07,1,5,29,100,10,1197,1,0
1162,926,1,2024-06-17,1,5,29,100,10,1198,1,0
1163,926,1,2026-05-25,1,5,29,100,10,1199,1,0
1164,926,1,2024-07-15,1,5,29,100,10,1200,1,0
1165,927,1,2024-08-23,1,17,77,266,33,1201,1,0
1166,927,1,2025-04-08,1,17,77,265,33,1202,1,0
1167,927,1,2026-02-01,1,17,77,264,33,1203,1,0
1168,929,1,2024-06-24,1,3,11,38,6,1204,1,0
1169,929,1,2025-07-22,1,3,11,37,6,1205,1,0
1170,929,1,2025-12-17,1,3,11,38,6,1206,1,0
1171,930,1,2024-03-14,1,30,122,432,60,1207,1,0
1172,931,1,2024-06-08,1,22,95,331,44,1208,1,0
1173,931,1,2024-02-26,1,22,95,333,44,1209,1,0
1174,932,1,2024-10-25,1,7,34,116,13,1210,1,0
1175,934,1,2025-08-18,1,12,56,186,23,1211,1,0
1176,937,1,2024-12-28,1,5,22,72,10,1212,1,0
1177,938,1,2024-09-17,1,25,105,371,50,1213,1,0
1178,938,1,2025-05-13,1,25,105,371,50,1214,1,0
1179,942,1,2025-05-09,1,31,124,438,62,1216,1,0
1180,942,1,2024-09-24,1,31,124,438,62,1217,1,0
1181,942,1,2025-09-17,1,31,124,438,62,1218,1,0
1182,942,1,2024-11-28,1,31,124,439,62,1219,1,0
1183,942,1,2024-08-09,1,31,124,438,62,1220,1,0
1184,943,1,2025-02-20,1,22,95,333,43,1221,1,0
1185,944,1,2024-03-27,1,13,58,194,25,1222,1,0
1186,944,1,2026-04-13,1,13,58,194,25,1223,1,0
1187,945,1,2024-05-14,1,5,21,69,9,1224,1,0
1188,947,1,2024-05-20,1,11,49,165,21,1227,1,0
1189,947,1,2024-08-23,1,11,49,165,21,1228,1,0
1190,949,1,2025-08-15,1,5,27,92,10,1229,1,0
1191,950,1,2026-01-21,1,15,69,234,30,1230,1,0
1192,950,1,2025-11-28,1,15,69,234,30,1231,1,0
1193,950,1,2024-11-15,1,15,69,235,30,1232,1,0
1194,952,1,2026-01-16,1,16,71,242,31,1233,1,0
1195,952,1,2025-06-23,1,16,71,240,31,1234,1,0
1196,953,1,2024-04-08,1,5,19,63,9,1235,1,0
1197,953,1,2024-10-15,1,5,19,62,9,1236,1,0
1198,953,1,2024-10-17,1,5,19,63,9,1237,1,0
1199,953,1,2025-08-14,1,5,19,62,9,1238,1,0
1200,954,1,2024-12-07,1,5,24,80,9,1239,1,0
1201,954,1,2024-03-12,1,5,24,79,9,1240,1,0
1202,956,1,2025-12-03,1,14,64,215,28,1243,1,0
1203,956,1,2026-06-10,1,14,64,216,28,1244,1,0
1204,956,1,2026-04-16,1,14,64,214,28,1245,1,0
1205,958,1,2024-10-29,1,12,52,176,23,1246,1,0
1206,959,1,2025-05-24,1,13,60,202,25,1247,1,0
1207,959,1,2024-11-26,1,13,60,203,25,1248,1,0
1208,960,1,2026-04-26,1,5,25,84,9,1249,1,0
1209,960,1,2024-10-22,1,5,25,86,9,1250,1,0
1210,961,1,2025-05-10,1,5,25,86,10,1251,1,0
1211,962,1,2024-01-24,1,22,92,321,43,1252,1,0
1212,963,1,2026-01-19,1,31,124,438,62,1253,1,0
1213,963,1,2024-02-09,1,31,124,440,62,1254,1,0
1214,964,1,2025-02-13,1,26,109,386,52,1255,1,0
1215,965,1,2024-06-14,1,2,9,28,4,1256,1,0
1216,965,1,2026-06-05,1,2,9,26,4,1257,1,0
1217,966,1,2024-05-24,1,25,104,369,49,1258,1,0
1218,966,1,2024-10-04,1,25,104,369,49,1259,1,0
1219,969,1,2024-12-23,1,8,38,132,16,1260,1,0
1220,970,1,2026-03-09,1,27,113,399,53,1261,1,0
1221,970,1,2024-05-27,1,27,113,398,53,1262,1,0
1222,972,1,2025-10-02,1,16,71,240,31,1263,1,0
1223,972,1,2025-03-17,1,16,71,239,31,1264,1,0
1224,973,1,2025-05-20,1,30,123,437,60,1265,1,0
1225,973,1,2025-10-09,1,30,123,436,60,1266,1,0
1226,974,1,2026-03-10,1,28,117,414,55,1267,1,0
1227,974,1,2025-12-19,1,28,117,412,55,1268,1,0
1228,978,1,2024-04-20,1,11,46,157,21,1271,1,0
1229,978,1,2026-04-24,1,11,46,159,21,1272,1,0
1230,979,1,2026-05-26,1,5,24,80,9,1273,1,0
1231,979,1,2025-11-07,1,5,24,79,9,1274,1,0
1232,980,1,2026-04-02,1,17,76,259,33,1275,1,0
1233,980,1,2024-10-19,1,17,76,260,33,1276,1,0
1234,980,1,2025-05-01,1,17,76,259,33,1277,1,0
1235,981,1,2025-11-28,1,26,111,390,51,1278,1,0
1236,983,1,2025-06-14,1,13,60,201,25,1279,1,0
1237,983,1,2025-03-25,1,13,60,203,25,1280,1,0
1238,984,1,2025-06-25,1,5,29,100,10,1281,1,0
1239,985,1,2024-04-03,1,22,96,338,44,1282,1,0
1240,986,1,2025-12-16,1,25,103,366,50,1283,1,0
1241,987,1,2024-06-18,1,5,23,75,9,1284,1,0
1242,988,1,2025-04-17,1,3,10,35,5,1285,1,0
1243,989,1,2025-11-28,1,14,64,216,28,1286,1,0
1244,989,1,2026-02-15,1,14,64,216,28,1287,1,0
1245,990,1,2025-03-09,1,26,107,379,52,1288,1,0
1246,991,1,2026-01-08,1,8,38,132,15,1289,1,0
1247,991,1,2024-05-21,1,8,38,131,15,1290,1,0
1248,992,1,2024-04-04,1,8,38,132,16,1291,1,0
1249,992,1,2025-10-23,1,8,38,131,16,1292,1,0
1250,992,1,2025-07-22,1,8,38,131,16,1293,1,0
1251,992,1,2025-07-07,1,8,38,132,16,1294,1,0
1252,993,1,2025-04-30,1,5,30,104,9,1295,1,0
1253,993,1,2024-04-07,1,5,30,104,9,1296,1,0
1254,995,1,2024-01-13,1,18,79,274,36,1297,1,0
1255,995,1,2024-01-16,1,18,79,273,36,1298,1,0
1256,996,1,2024-04-17,1,5,27,94,10,1299,1,0
1257,996,1,2025-12-21,1,5,27,91,10,1300,1,0
1258,999,1,2024-10-22,1,8,37,130,15,1302,1,0
1259,999,1,2025-10-08,1,8,37,127,15,1303,1,0
1260,999,1,2025-02-25,1,8,37,127,15,1304,1,0
1261,1000,1,2026-02-21,1,5,25,85,9,1305,1,0
1262,1000,1,2026-01-06,1,5,25,84,9,1306,1,0
1263,1001,1,2026-03-31,1,5,23,78,9,1307,1,0
1264,1001,1,2024-05-29,1,5,23,78,9,1308,1,0
1265,1001,1,2024-05-15,1,5,23,77,9,1309,1,0
1266,1003,1,2024-10-20,1,20,87,301,40,1315,1,0
1267,1003,1,2024-06-24,1,20,87,298,40,1316,1,0
1268,1004,1,2024-05-17,1,5,23,78,10,1317,1,0
1269,1004,1,2024-03-19,1,5,23,77,10,1318,1,0
1270,1006,1,2025-01-08,1,16,71,241,31,1321,1,0
1271,1006,1,2026-02-13,1,16,71,240,31,1322,1,0
1272,1007,1,2026-01-11,1,14,65,217,27,1323,1,0
1273,1007,1,2025-10-26,1,14,65,217,27,1324,1,0
1274,1008,1,2025-03-23,1,13,61,206,26,1325,1,0
1275,1016,1,2024-04-28,1,13,61,206,25,1328,1,0
1276,1016,1,2024-11-21,1,13,61,205,25,1329,1,0
1277,1021,1,2025-02-08,1,17,73,247,34,1330,1,0
1278,1022,1,2024-01-11,1,17,75,257,34,1331,1,0
1279,1022,1,2026-04-08,1,17,75,257,34,1332,1,0
1280,1023,1,2024-04-28,1,4,17,57,7,1333,1,0
1281,1024,1,2026-04-28,1,17,75,256,34,1334,1,0
1282,1024,1,2024-12-29,1,17,75,256,34,1335,1,0
1283,1024,1,2025-05-07,1,17,75,258,34,1336,1,0
1284,1025,1,2024-04-10,1,13,62,207,25,1337,1,0
1285,1027,1,2024-05-25,1,22,95,335,43,1340,1,0
1286,1027,1,2026-04-12,1,22,95,335,43,1341,1,0
1287,1027,1,2024-05-04,1,22,95,332,43,1342,1,0
1288,1028,1,2026-02-06,1,18,80,276,35,1343,1,0
1289,1029,1,2026-02-28,1,21,90,312,41,1344,1,0
1290,1029,1,2026-03-21,1,21,90,314,41,1345,1,0
1291,1032,1,2025-06-30,1,29,118,417,58,1346,1,0
1292,1033,1,2025-09-07,1,4,17,58,8,1347,1,0
1293,1033,1,2025-04-29,1,4,17,57,8,1348,1,0
1294,1033,1,2024-05-29,1,4,17,58,8,1349,1,0
1295,1033,1,2024-02-21,1,4,17,58,8,1350,1,0
1296,1034,1,2025-02-12,1,29,118,418,57,1351,1,0
1297,1034,1,2024-09-18,1,29,118,417,57,1352,1,0
1298,1035,1,2025-08-01,1,31,125,442,62,1353,1,0
1299,1035,1,2025-03-02,1,31,125,441,62,1354,1,0
1300,1035,1,2024-02-20,1,31,125,444,62,1355,1,0
1301,1035,1,2024-02-12,1,31,125,445,62,1356,1,0
1302,1036,1,2025-01-08,1,15,68,233,30,1357,1,0
1303,1036,1,2026-03-13,1,15,68,231,30,1358,1,0
1304,1038,1,2025-09-21,1,6,32,110,11,1359,1,0
1305,1039,1,2024-09-05,1,17,76,261,33,1360,1,0
1306,1040,1,2024-12-08,1,8,38,132,16,1361,1,0
1307,1040,1,2025-01-27,1,8,38,132,16,1362,1,0
1308,1040,1,2024-09-22,1,8,38,131,16,1363,1,0
1309,1041,1,2024-05-12,1,5,26,87,9,1364,1,0
1310,1041,1,2024-04-20,1,5,26,90,9,1365,1,0
1311,1042,1,2025-01-25,1,5,26,90,10,1366,1,0
1312,1044,1,2025-02-03,1,19,83,284,38,1367,1,0
1313,1045,1,2024-05-26,1,5,25,83,9,1368,1,0
1314,1046,1,2026-06-03,1,29,120,423,58,1369,1,0
1315,1048,1,2025-07-21,1,21,88,304,41,1370,1,0
1316,1048,1,2024-12-14,1,21,88,305,41,1371,1,0
1317,1048,1,2024-07-01,1,21,88,305,41,1372,1,0
1318,1048,1,2024-06-05,1,21,88,305,41,1373,1,0
1319,1048,1,2025-03-26,1,21,88,304,41,1374,1,0
1320,1051,1,2025-09-19,1,30,121,429,59,1375,1,0
1321,1052,1,2025-06-19,1,5,25,85,9,1376,1,0
1322,1052,1,2026-05-27,1,5,25,85,9,1377,1,0
1323,1052,1,2025-07-17,1,5,25,85,9,1378,1,0
1324,1053,1,2024-12-07,1,5,28,97,9,1379,1,0
1325,1053,1,2025-04-11,1,5,28,98,9,1380,1,0
1326,1054,1,2024-05-04,1,17,73,247,34,1381,1,0
1327,1054,1,2025-06-03,1,17,73,250,34,1382,1,0
1328,1054,1,2025-08-02,1,17,73,247,34,1383,1,0
1329,1054,1,2024-09-15,1,17,73,250,34,1384,1,0
1330,1055,1,2025-09-20,1,10,44,151,20,1385,1,0
1331,1058,1,2024-05-02,1,12,53,179,23,1386,1,0
1332,1060,1,2025-05-15,1,13,58,194,25,1387,1,0
1333,1060,1,2024-02-15,1,13,58,194,25,1388,1,0
1334,1060,1,2024-08-09,1,13,58,194,25,1389,1,0
1335,1061,1,2025-11-27,1,13,63,212,26,1390,1,0
1336,1063,1,2024-07-02,1,9,40,138,18,1391,1,0
1337,1063,1,2025-10-17,1,9,40,139,18,1392,1,0
1338,1063,1,2024-11-09,1,9,40,138,18,1393,1,0
1339,1063,1,2024-05-10,1,9,40,138,18,1394,1,0
1340,1063,1,2024-10-04,1,9,40,138,18,1395,1,0
1341,1064,1,2025-07-21,1,23,99,349,45,1396,1,0
1342,1064,1,2025-05-13,1,23,99,350,45,1397,1,0
1343,1065,1,2024-11-28,1,17,76,262,33,1398,1,0
1344,1066,1,2024-02-03,1,22,96,336,44,1399,1,0
1345,1066,1,2025-08-29,1,22,96,338,44,1400,1,0
1346,1066,1,2026-01-26,1,22,96,336,44,1401,1,0
1347,1066,1,2025-09-18,1,22,96,337,44,1402,1,0
1348,1066,1,2024-03-30,1,22,96,336,44,1403,1,0
1349,1068,1,2025-07-24,1,25,104,370,49,1404,1,0
1350,1068,1,2024-04-17,1,25,104,369,49,1405,1,0
1351,1069,1,2025-09-11,1,4,16,56,7,1406,1,0
1352,1073,1,2024-09-01,1,14,64,216,27,1407,1,0
1353,1073,1,2024-02-14,1,14,64,214,27,1408,1,0
1354,1074,1,2025-01-27,1,3,15,52,6,1409,1,0
1355,1074,1,2024-09-18,1,3,15,53,6,1410,1,0
1356,1074,1,2024-05-30,1,3,15,53,6,1411,1,0
1357,1074,1,2024-05-16,1,3,15,52,6,1412,1,0
1358,1076,1,2026-05-18,1,5,24,80,9,1413,1,0
1359,1076,1,2024-07-24,1,5,24,79,9,1414,1,0
1360,1076,1,2024-02-13,1,5,24,82,9,1415,1,0
1361,1077,1,2025-06-29,1,19,84,290,38,1416,1,0
1362,1077,1,2026-01-02,1,19,84,290,38,1417,1,0
1363,1078,1,2025-11-16,1,31,126,447,62,1418,1,0
1364,1079,1,2024-11-20,1,12,56,186,24,1419,1,0
1365,1079,1,2024-05-10,1,12,56,188,24,1420,1,0
1366,1079,1,2024-07-22,1,12,56,187,24,1421,1,0
1367,1081,1,2025-11-23,1,17,77,268,34,1422,1,0
1368,1082,1,2025-09-19,1,27,113,399,54,1423,1,0
1369,1082,1,2025-02-01,1,27,113,398,54,1424,1,0
1370,1082,1,2024-04-13,1,27,113,399,54,1425,1,0
1371,1082,1,2025-01-17,1,27,113,397,54,1426,1,0
1372,1084,1,2025-07-20,1,26,109,385,51,1427,1,0
1373,1085,1,2026-01-06,1,7,35,124,14,1428,1,0
1374,1086,1,2026-05-14,1,5,29,101,9,1429,1,0
1375,1086,1,2026-02-21,1,5,29,100,9,1430,1,0
1376,1086,1,2024-08-23,1,5,29,100,9,1431,1,0
1377,1087,1,2024-02-28,1,13,63,212,26,1432,1,0
1378,1088,1,2024-07-28,1,5,24,82,9,1433,1,0
1379,1088,1,2025-01-02,1,5,24,82,9,1434,1,0
1380,1088,1,2024-06-29,1,5,24,82,9,1435,1,0
1381,1093,1,2025-01-18,1,27,112,396,54,1436,1,0
1382,1094,1,2025-01-03,1,5,27,91,10,1437,1,0
1383,1095,1,2024-01-28,1,30,123,434,59,1438,1,0
1384,1095,1,2026-03-28,1,30,123,435,59,1439,1,0
1385,1097,1,2025-08-17,1,5,27,91,10,1440,1,0
1386,1098,1,2025-07-04,1,17,75,256,33,1441,1,0
1387,1100,1,2025-04-24,1,25,104,367,49,1442,1,0
1388,1101,1,2025-11-08,1,17,75,257,34,1443,1,0
1389,1101,1,2025-10-10,1,17,75,256,34,1444,1,0
1390,1101,1,2024-06-13,1,17,75,257,34,1445,1,0
1391,1101,1,2025-08-10,1,17,75,258,34,1446,1,0
1392,1101,1,2025-09-16,1,17,75,258,34,1447,1,0
1393,1102,1,2025-12-14,1,8,38,131,16,1448,1,0
1394,1103,1,2025-08-28,1,23,98,345,46,1449,1,0
1395,1104,1,2025-06-28,1,5,22,72,9,1450,1,0
1396,1105,1,2024-10-18,1,9,42,145,18,1451,1,0
1397,1105,1,2025-07-07,1,9,42,144,18,1452,1,0
